2024-03-21 14:37:15.072290,plates/scaned_img_0.jpg,Plate 5395
2024-03-21 14:37:50.800316,plates/scaned_img_1.jpg,KP K2201 Vs 091-801
2024-03-21 14:38:55.125559,plates/scaned_img_2.jpg,AC AB 1911
2024-03-29 18:56:47.401711,plates/scaned_img_0.jpg,R 8004 EU
2024-03-29 19:44:26.337349,plates/scaned_img_0.jpg,
2024-04-23 15:52:15.122352,plates/scaned_img_0.jpg,
